"ident","credit.card.owner","profession","sex","nationality","age","av.num.atm.withdr","av.num.cheque.cash.withdr","av.num.cheque.cash.deposits","av.num.reg.pmnt.init.by.cust","av.num.salary.deposits","av.num.transfers","av.amnt.pmnts.init.by.cust","av.num.security.pur.ord","av.num.security.sales.ord","av.amnt.atm.withdr","av.cheque.cash.withdr","av.cash.deposits","av.amnt.reg.pmnt.init.by.cust","av.cheque.credits","av.salary.deposits","av.cheque.debits","av.amnt.transfers","av.num.pmnts.init.by.cust","av.amnt.security.pur.ord","av.amnt.security.sales.ord","av.num.saving.cash.withdr","av.num.saving.cash.deposits","av.amnt.saving.cash.withdr","av.amnt.saving.cash.deposits","av.saving.balance","sd.num.atm.withdr","sd.num.cheque.cash.withdr","sd.num.cheque.cash.deposits","sd.num.reg.pmnt.init.by.cust","sd.num.salary.deposits","sd.num.transfers","sd.amnt.pmnts.init.by.cust","sd.num.security.pur.ord","sd.num.security.sales.ord","sd.amnt.atm.withdr","sd.cheque.cash.withdr","sd.cash.deposits","sd.amnt.reg.pmnt.init.by.cust","sd.cheque.credits","sd.salary.deposits","sd.cheque.debits","sd.amnt.transfers","sd.num.pmnts.init.by.cust","sd.amnt.security.pur.ord","sd.amnt.security.sales.ord","sd.num.saving.cash.withdr","sd.num.saving.cash.deposits","sd.amnt.saving.cash.withdr","sd.amnt.saving.cash.deposits","sd.saving.balance"
92,"no","engineer","F","CH",60.25,1.8333333333333333,1,0,0,1,0,0,0,0,916.6666666666666,3526.8343932499997,0,0,3920.8169,3920.8169,4443.501059916666,0,0,0,0,0,0,0,0,34265.437082000004,.9374368665610923,0,0,0,0,0,0,0,0,333.2575671468032,139.0140755613691,0,0,1158.6910815405975,1158.6910815405975,332.8449023634484,0,0,0,0,0,0,0,0,0
93,,,,,89.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310894.9192999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,,,,,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22885.92250399999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,,"none","F","CH",16.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13839.773293000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,,"engineer","F","CH",67.333333333,1.5,1,0,0,0,1,.08333333333333333,.4166666666666667,0,708.3333333333334,1879.8218846166667,0,0,4109.72562,0,4548.161797583334,4109.72562,3.3399129645,531.6666666666666,0,0,0,0,0,522510.4391299999,.674199862463242,0,0,0,0,0,.28867513459481287,.5149286505444373,0,19.462473604038077,26.470960394186903,0,0,3.897889372878583,0,689.7848402121348,3.897889372878583,11.569797894743976,675.4100886711627,0,0,0,0,0,0
97,,"none","M","CH",18.416666667,.3333333333333333,.25,0,0,0,.25,0,0,0,66.66666666666667,84.97440463583332,0,0,226.83890625000004,0,151.6410713025,226.83890625000004,0,0,0,0,0,0,0,10006.755600000002,.6513389472789297,.45226701686664544,0,0,0,.45226701686664544,0,0,0,121.2310591266516,153.87141253130713,0,0,410.3670393573514,0,274.3858945239036,410.3670393573514,0,0,0,0,0,0,0,0
98,,"lawyer","F","CH",90.75,1.75,1,0,0,0,1,0,0,.08333333333333333,850,4033.740390891666,0,0,7268.618954166667,0,6575.407057558335,7171.952287499999,0,0,96.66666666666667,0,0,0,0,1489266.2007,.8660254037844386,0,0,0,0,0,0,0,.28867513459481287,0,16.588188642928454,0,0,335.1995101115507,0,26.347067409670846,6.33407023092776,0,0,334.86315612998294,0,0,0,0,0
100,,"engineer","F","CH",34.333333333,3.6666666666666665,1,0,2,1,0,0,0,0,1087.5,1587.4552775000002,0,1993.0478909000003,5164.697999999999,5164.697999999999,5776.336501750001,0,0,0,0,0,0,0,0,75774.622754,.8876253645985945,0,0,0,0,0,0,0,0,839.9472386027372,186.4015109557783,0,152.75314310112472,1511.240577618269,1511.240577618269,1003.5568266065513,0,0,0,0,0,0,0,0,0
101,,"none","F","CH",7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.360178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,"yes","business","M","CH",56.833333333,2.625,1,.25,0,1,0,.25,0,0,1143.75,3936.9396586625,1795.5069517625,0,6244.782780025001,4449.27582825,6269.51717355,0,13.827514881125001,0,0,.25,0,1795.5069517625,0,231460.77717125,1.5979898086569353,0,.4629100498862757,0,0,0,.4629100498862757,0,0,1063.8331971829848,87.31940970957129,3351.888509196883,0,3312.689472730044,213.0463245467445,671.8846305356622,0,26.27990188126731,0,0,.4629100498862757,0,3351.888509196883,0,4933.062122786005
103,,,,,53.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175155.6497000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,,"none","M","CH",19.25,2.0833333333333335,1,0,0,0,1,.16666666666666666,0,0,350,474.49572847250005,0,0,818.0153437499999,0,834.9008363625002,818.0153437499999,10.405107890083334,0,0,0,0,0,0,11040.223998,.996204919895622,0,0,0,0,0,.38924947208076155,0,0,0,20.55137603940373,0,0,.9146832891942677,0,31.39440281509761,.9146832891942677,24.315070728630317,0,0,0,0,0,0,0
108,,,,,2.9166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,,"chemist","F","CH",36.666666667,2.5,1.3333333333333333,0,1,1,0,0,0,0,912.5,3665.28033725,0,300,3531.723194999999,3531.723194999999,4877.780337249999,0,0,0,0,0,.3333333333333333,0,2266.6666666666665,110552.50854683331,1.087114613009218,.492365963917331,0,0,0,0,0,0,0,345.83561518049686,6214.131781139391,0,0,1043.8076587872213,1043.8076587872213,6156.544309714646,0,0,0,0,0,.492365963917331,0,6210.597004436461,12232.331104025105
110,,,,,29.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61214.52484199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,,"chemist","F","CH",23.666666667,1.8333333333333333,1,0,.08333333333333333,.08333333333333333,.9166666666666666,0,0,0,454.1666666666667,584.2007118108332,0,37.5,989.4119812499999,492.94245,1075.8673784791665,496.46953125,0,0,0,0,0,0,0,10004.691043,.7177405625652734,0,0,.28867513459481287,.28867513459481287,.28867513459481287,0,0,0,252.67508181397108,429.7145778823937,0,129.9038105676658,1604.3730332709247,1707.6027372149617,714.3451611715342,438.2511431510824,0,0,0,0,0,0,0,0
115,,"lawyer","F","CH",73.083333333,1.8333333333333333,1.1666666666666667,0,0,0,1,.25,0,0,1137.5,2077.4063986583333,0,0,5666.26685625,0,5716.529031908333,5666.26685625,226.62263324791664,0,0,0,.16666666666666666,0,341.6666666666667,1591694.4036333335,1.0298573010888745,.38924947208076155,0,0,0,0,.45226701686664544,0,0,22.613350843332274,798.2448317393821,0,0,5.278391859106376,0,985.8088285201125,5.278391859106376,722.3354551024493,0,0,0,.38924947208076144,0,800.5206639015217,978.3644360344308
117,,"none","M","IT",16.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,,"none","M","CH",24.416666667,2.5,1,0,0,0,1,0,0,0,175,277.25908255249993,0,0,948.976875,0,802.2590825525002,948.976875,0,0,0,0,0,0,0,12058.255826000002,1.381698559415515,0,0,0,0,0,0,0,0,26.111648393354677,13.556773042417468,0,0,1.0411029307902395,0,18.324924435066293,1.0411029307902395,0,0,0,0,0,0,0,0
119,,"none","F","CH",16.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13726.702111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,,"chemist","F","CH",36.333333333,3.5833333333333335,1.0833333333333333,0,1,1,0,.3333333333333333,0,0,1070.8333333333333,4894.45337681,0,262.5,3174.8481764999997,3174.8481764999997,6278.085002591666,0,50.29829250933333,0,0,0,.08333333333333333,0,4166.666666666667,371897.9942033333,1.164500152881315,.28867513459481287,0,0,0,0,.492365963917331,0,0,319.4158968359514,14426.955671714535,0,0,938.3339671122541,938.3339671122541,14390.113784461933,0,87.26244256651037,0,0,0,.28867513459481287,0,14433.756729740646,25746.43252722186
122,"no",,,,68.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30592.677076000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,,,,,60.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186616.71545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,,"lawyer","F","CH",83.666666667,1.4166666666666667,1,0,0,0,1,.08333333333333333,0,0,804.1666666666666,3530.263026316667,0,0,5852.1900937499995,0,5964.438193941666,5852.1900937499995,9.175167625,0,0,0,0,0,0,801718.20656,.6685579234215214,0,0,0,0,0,.28867513459481287,0,0,14.433756729740645,22.7101149687037,0,0,5.278391859106743,0,48.04441707683014,5.278391859106743,31.783712988922126,0,0,0,0,0,0,0
126,,"none","F","GE",14.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.08333333333333333,0,594.4166666666666,17120.82490033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.28867513459481287,0,2059.1197350648004,3672.9860643334714
127,,"police","M","CH",53.333333333,2.1666666666666665,1,0,0,1,0,.16666666666666666,0,0,862.5,3387.504480541667,0,0,5612.98815,5612.98815,5511.810762,0,11.806281461416667,0,0,0,0,0,0,6511.6466717,1.4668044012461756,0,0,0,0,0,.3892494720807615,0,0,452.8319977450999,75.81658889026077,0,0,1658.8116054467037,1658.8116054467037,93.97395620378677,0,29.334377579733875,0,0,0,0,0,0,0
128,,"none","F","IT",19.083333333,1.6666666666666667,.9166666666666666,0,0,0,.9166666666666666,0,0,0,125,196.49090992166666,0,0,694.65721875,0,321.4909099216666,694.65721875,0,0,0,0,0,0,0,0,1.2309149097933274,.2886751345948128,0,0,0,.2886751345948128,0,0,0,69.08492797077575,74.72183835901991,0,0,218.7615538784734,0,134.76564670509472,218.7615538784734,0,0,0,0,0,0,0,0
129,,"chemist","F","CH",42.25,1.9166666666666667,1.3333333333333333,0,1,1,0,.16666666666666666,0,0,1004.1666666666666,2266.0067519425,0,337.5,3394.8839924999997,3394.8839924999997,3651.5786376166666,0,43.905219009999996,0,0,0,.3333333333333333,0,1475,343867.95628333325,.996204919895622,.492365963917331,0,0,0,0,.38924947208076144,0,0,378.66892071458875,3135.4554216080546,0,0,1003.339754399489,1003.339754399489,3039.835997362364,0,119.21696977214351,0,0,0,.492365963917331,0,3133.1439336696467,5435.147958734273
131,"no","business","M","GE",35.75,2.5833333333333335,1.0833333333333333,0,1,1,0,0,0,0,1000,2704.7528164416663,0,675,4920.441293841667,4920.441293841667,5654.752816441666,0,0,0,0,0,.08333333333333333,0,1325,104946.31455941667,1.164500152881315,.28867513459481287,0,0,0,0,0,0,0,843.1542509583231,4596.359409026056,0,0,125.48669844881424,125.48669844881424,4567.972650466315,0,0,0,0,0,.28867513459481287,0,4589.934640057525,8187.365544171476
132,,,,,73.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626584.8976499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,,"engineer","F","CH",85.416666667,2.5833333333333335,1,0,0,0,1,0,0,0,1150,3801.689548366667,0,0,4551.19236,0,4951.689548366668,4551.19236,0,0,0,0,0,0,0,517880.19376999984,1.164500152881315,0,0,0,0,0,0,0,0,0,30.483082535550285,0,0,4.0835031525395395,0,30.483082535550228,4.0835031525395395,0,0,0,0,0,0,0,0
134,,"chemist","F","CH",67.75,2.0833333333333335,1,.16666666666666666,0,0,1,.16666666666666666,0,0,475,3637.274725775,877.4996636666668,0,4889.752408166667,0,5121.778946741666,4012.2527445,55.337554295,0,0,.16666666666666666,0,877.4996636666668,0,83786.09783941666,.6685579234215216,0,.38924947208076144,0,0,0,.38924947208076155,0,0,26.111648393354677,15.9980997652422,2050.942961352903,0,2051.4819976461904,0,161.3438151882642,3.8004421385566287,147.03635866931793,0,0,.38924947208076144,0,2050.942961352903,0,4167.122399928063
135,,"chemist","F","IT",39,3.8333333333333335,1,.08333333333333333,2,1,0,0,0,0,1150,1633.4501806833332,454.60020455,1764.4430618000004,3837.0960713,3382.4958667499995,4547.893242458334,0,0,0,0,.08333333333333333,0,454.60020455,0,64472.36107391668,2.32900030576263,0,.28867513459481287,0,0,0,0,0,0,266.2876093795784,113.33534366845305,1574.7813028236085,0,1749.9611749647013,999.6927835083894,259.593822475572,0,0,0,0,.28867513459481287,0,1574.7813028236085,0,2809.0400385998505
136,,"none","F","CH",17.916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,,"teacher","F","CH",58.083333333,1.6666666666666667,1.25,0,0,1,0,0,0,0,1712.5,3172.825064325,0,0,5305.38078125,5305.38078125,4885.325064325,0,0,0,0,0,.25,0,533.3333333333334,81755.477847,.6513389472789296,.45226701686664544,0,0,0,0,0,0,0,931.5492960166364,1358.8424885035824,0,0,2283.3910518928546,2283.3910518928546,1578.1309163772069,0,0,0,0,0,.45226701686664544,0,1409.2766251026114,2899.059408591941
138,,"none","F","CH",15.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10007.844887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,,"none","F","CH",16.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,,"none","M","CH",18.25,.16666666666666666,.08333333333333333,0,0,0,.08333333333333333,.08333333333333333,0,0,25,33.8843487325,0,0,56.692109375,0,61.054145919999996,56.692109375,2.1697971879166666,0,0,0,0,0,0,10247.729741000001,.5773502691896257,.28867513459481287,0,0,0,.28867513459481287,.28867513459481287,0,0,86.60254037844386,117.37882717214418,0,0,196.38722765150376,0,211.49776549232814,196.38722765150376,7.516397943183483,0,0,0,0,0,0,0
143,,"none","F","CH",13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,,"police","F","CH",35.333333333,5.5,1,.3333333333333333,.8333333333333334,1,0,0,0,0,645.8333333333334,2379.2182307083335,4069.461386333333,706.2165145,7237.064396333334,3167.6030100000003,4306.268078541667,0,0,0,0,.3333333333333333,0,4069.461386333333,0,63780.16122500001,1.6236882817719773,0,.492365963917331,1.0298573010888745,0,0,0,0,0,339.4235309069383,831.8149870894109,6510.823488561824,872.7626803288343,6504.437579746549,936.1968933318082,443.66947206727974,0,0,0,0,.492365963917331,0,6510.823488561824,0,10263.51505535199
147,"no",,,,73.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2085830.5485999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,"no","business","M","CH",60.416666667,2.1666666666666665,1,.16666666666666666,0,1,0,0,0,0,983.3333333333334,3897.748754675,916.6664878749999,0,5985.038308341667,5068.371820433333,6135.248754675001,0,0,0,0,.16666666666666666,0,916.6664878749999,0,24656.588948916662,1.337115846843043,0,.38924947208076144,0,0,0,0,0,0,787.2083394483127,61.69878060549717,2147.635073293648,0,2138.882322020517,51.48024182581238,447.2196067870865,0,0,0,0,.38924947208076144,0,2147.635073293648,0,3698.060498627875
151,,,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16391.596048999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,,"none","F","CH",21.75,1.9166666666666667,1,0,0,0,1,0,0,0,333.3333333333333,424.86699594,0,0,845.7631874999998,0,758.2003292733334,845.7631874999998,0,0,0,0,.08333333333333333,0,118.120883175,236.24176635,.9962049198956219,0,0,0,0,0,0,0,0,24.618298195866544,15.246671983441406,0,0,.9369926377111986,0,16.173886779013692,.9369926377111986,0,0,0,0,.28867513459481287,0,409.1827421880155,551.7418970109846
153,"yes","teacher","F","CH",36.083333333,2.1818181818181817,1,0,0,1,0,.09090909090909091,0,0,1204.5454545454545,2201.1737898545452,0,0,6023.103975,6023.103975,4911.230869563637,0,5.511625160454546,0,0,0,0,0,0,82875.33122000001,1.2504544628399563,0,0,0,0,0,.3015113445777636,0,0,937.6711964901517,139.40374111839674,0,0,1830.5649958631604,1830.5649958631604,744.1265025619107,0,18.27999264231011,0,0,0,0,0,0,0
154,,"teacher","F","IT",60,2.5,1.25,0,0,1,0,0,0,0,558.3333333333334,1909.9128682750004,0,0,3406.083776591667,3406.083776591667,3189.079534941666,0,0,0,0,0,.25,0,641.6666666666666,622406.7904033335,1.5075567228888183,.45226701686664544,0,0,0,0,0,0,0,378.29361692481757,1345.1137934977019,0,0,1006.5766393840169,1006.5766393840169,1303.3898679335332,0,0,0,0,0,.45226701686664544,0,1358.7817627521645,2861.486687127176
155,,"engineer","F","CH",77,2.0833333333333335,1,0,0,0,1,0,0,0,1045.8333333333333,3910.6765040333335,0,0,4705.701,0,4956.509837366667,4705.701,0,0,0,0,0,0,0,486980.34772,.90033663737852,0,0,0,0,0,0,0,0,14.433756729740645,20.295500000735675,0,0,4.330988192087276,0,22.959060091385773,4.330988192087276,0,0,0,0,0,0,0,0
156,,,,,54.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,"yes","chemist","M","YU",24.416666667,2.8,1,0,1,1,0,0,0,0,1300,1029.0051189580001,0,600,5927.9220000000005,5927.9220000000005,2929.0051189600003,0,0,0,0,0,0,0,0,4510.7244666,1.4832396974191326,0,0,0,0,0,0,0,0,169.5582495781317,390.19550254635436,0,0,2.8488959440455535,2.8488959440455535,312.82035371608714,0,0,0,0,0,0,0,0,0
158,,"none","F","GE",19.666666667,2.4166666666666665,1,0,0,0,1,0,0,0,250,342.93080902249994,0,0,819.2837812500001,0,592.9308090225001,819.2837812500001,0,0,0,0,0,0,0,10003.052692,.792961461098759,0,0,0,0,0,0,0,0,0,8.332663033350642,0,0,.9146832891942677,0,8.33266303335066,.9146832891942677,0,0,0,0,0,0,0,0
159,,"teacher","F","CH",32.5,4.5,1,0,1,1,0,0,0,0,1070.8333333333333,1155.8013028916669,0,231.25,3266.7621249999997,3266.7621249999997,3062.051302891667,0,0,0,0,0,.08333333333333333,0,65.83333333333333,117753.75481333333,1.243163121016122,0,0,0,0,0,0,0,0,418.035629915427,49.56817623734988,0,21.650635094610966,965.5163354262676,965.5163354262676,336.1363011754061,0,0,0,0,0,.2886751345948128,0,228.0533563299021,307.5070829438016
160,"no",,,,25.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6871.4708719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,,"engineer","F","CH",25.916666667,2.3333333333333335,1.6666666666666667,0,1,1,0,0,.08333333333333333,0,1708.3333333333333,3709.047525049166,0,600,6972.3962,6972.3962,6065.714191716666,0,0,48.333333333333336,0,0,.6666666666666666,0,2333.3333333333335,21676.21889,2.49848438906955,.492365963917331,0,0,0,0,0,.28867513459481287,0,629.8749274597491,3215.7823490525075,0,0,2060.8092146177146,2060.8092146177146,3205.251858415741,0,0,167.43157806499144,0,0,.49236596391733095,0,3071.669174105752,9650.824270025285
162,,,,,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,,"none","M","CH",6.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,,"teacher","F","YU",73.083333333,1.5,1.1666666666666667,0,0,0,1,0,0,0,970.8333333333334,2539.6488605166664,0,0,3829.40012815,0,3510.4821938500004,3829.40012815,0,0,0,0,.16666666666666666,0,575,516319.40192999993,.7977240352174656,.38924947208076144,0,0,0,0,0,0,0,25.74643252722186,1402.2282075627506,0,0,3.567264824075669,0,1401.1117119458268,3.567264824075669,0,0,0,0,.38924947208076155,0,1402.6760139105538,2112.301631353387
171,"yes","business","M","CH",35.666666667,4.2727272727272725,1,0,1,1,0,.09090909090909091,.18181818181818182,.09090909090909091,1727.2727272727273,881.2793799772728,0,682.5,4961.28740829091,4803.105590109091,4862.8620956272725,0,6.355442914818181,210.9090909090909,158.1818181818182,0,0,0,0,10936.343324,1.348399724926484,0,0,0,0,0,.30151134457776363,.4045199174779452,.30151134457776363,950.8847554682,80.26480174010449,0,0,520.1030904084545,92.40971725108236,996.2514622121233,0,21.078619524974563,536.1614410875617,524.6297395653087,0,0,0,0,0
172,"yes","teacher","M","YU",58.666666667,2.4285714285714284,1.4285714285714286,0,0,1,0,.14285714285714285,0,0,1307.142857142857,3387.2848991142855,0,0,6437.066625,6437.066625,6040.684868471429,0,53.39996938428572,0,0,0,.42857142857142855,0,1414.2857142857142,897472.2884799999,1.8126539343499315,.5345224838248488,0,0,0,0,.3779644730092273,0,0,1057.681651627973,2664.7147255202754,0,0,2132.3850359995668,2132.3850359995668,2612.570636467962,0,141.28303900928293,0,0,0,.5345224838248487,0,2708.276556181422,4517.742799230607
173,"no","none","F","CH",23.25,2.6666666666666665,1,0,0,0,1,0,0,0,233.33333333333334,321.16753126583336,0,0,830.19234375,0,596.1675312658334,830.19234375,0,0,0,0,0,0,0,998.2545348300004,1.1547005383792515,0,0,0,0,0,0,0,0,38.92494720807615,61.24967072302838,0,0,.9146832891942733,0,8.715354110436907,.9146832891942733,0,0,0,0,0,0,0,0
174,,,,,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3324.328004199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,,"none","F","YU",21.25,2.25,1,0,0,0,1,.16666666666666666,0,0,241.66666666666666,283.21565334416664,0,0,667.52411344,0,535.6093747133333,667.52411344,10.727054703916666,0,0,0,0,0,0,25226,1.0552897060221726,0,0,0,0,0,.38924947208076155,0,0,19.462473604038074,34.76360448865884,0,0,.7408934638691607,0,43.621116437304075,.7408934638691607,27.066220624953544,0,0,0,0,0,0,0
176,,"teacher","F","YU",55.416666667,2.75,1,0,0,1,0,.5,0,0,579.1666666666666,697.1739659958333,0,0,2384.2708699416667,2384.2708699416667,2252.8212540333334,0,243.14728803750003,0,0,0,.08333333333333333,0,143.83333333333334,452853.92714,1.2154310870109943,0,0,0,0,0,.5222329678670935,0,0,459.4751617252279,57.12528626910645,0,0,704.6199098142238,704.6199098142238,610.1967969347646,0,452.13925092142335,0,0,0,.28867513459481287,0,498.2532823106471,780.61287111183
177,"no","business","F","CH",33.333333333,5,1,0,1,1,0,.3333333333333333,0,0,1366.6666666666667,1013.875903455,0,991.25,3458.6046796583337,3458.6046796583337,3472.3723341833334,0,100.579764055,0,0,0,0,0,0,10912.062101999998,1.651445647689541,0,0,0,0,0,.492365963917331,0,0,193.45346320043592,188.45510195774065,0,100.41108685616526,23.468826950837073,23.468826950837073,208.7917208199026,0,164.57969649941137,0,0,0,0,0,0,0
179,,"business","F","CH",78.833333333,1.5833333333333333,1,0,0,0,1,.4166666666666667,0,0,1279.1666666666667,4560.246646291666,0,0,5855.85,0,5866.9547624749985,5855.85,27.5414495215,0,0,0,0,0,0,8915.231243599997,.6685579234215214,0,0,0,0,0,.5149286505444373,0,0,25.74643252722186,20.883568848639943,0,0,0,0,73.82485324552599,0,42.30689593852628,0,0,0,0,0,0,0
180,,,,,57.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126449.16091999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,"yes","teacher","M","CH",35,4.090909090909091,1,0,1.4545454545454546,1,0,0,0,0,1359.090909090909,2324.5060656363635,0,1701.0101010181822,7407.726250000001,7407.726250000001,6593.6979848363635,0,0,0,0,0,0,0,0,141094.16271999996,1.4459976109624424,0,0,.9341987329938275,0,0,0,0,0,718.2681190955722,1116.1459267319606,0,1092.4935183118605,2251.398683091579,2251.398683091579,584.3493256557697,0,0,0,0,0,0,0,0,0
184,"yes","business","M","YU",68.75,1.8181818181818181,1,0,0,0,1,0,0,0,522.7272727272727,3089.1543664181822,0,0,5716.425000000002,0,4661.881639145455,5716.425000000002,0,0,0,0,0,0,0,26976.447076999993,1.0787197799411874,0,0,0,0,0,0,0,0,26.111648393354674,8.090658601050377,0,0,0,0,25.884155027889946,0,0,0,0,0,0,0,0,0
185,,"police","F","CH",54.25,1.9166666666666667,1,0,0,1,0,.3333333333333333,0,0,1095.8333333333333,1667.0142431558336,0,0,4882.347855,4882.347855,4399.572121966667,0,53.39121214041666,0,0,0,0,0,0,12166.992373,.996204919895622,0,0,0,0,0,.492365963917331,0,0,555.7379751013034,255.41153310134644,0,0,1705.1472842529454,1705.1472842529454,743.0181085025454,0,118.96570943417886,0,0,0,0,0,0,0
186,,,,,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117391.19525999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,,"teacher","F","FR",59.833333333,2.1666666666666665,1,0,0,1,0,.08333333333333333,0,0,512.5,3432.824737108333,0,0,3225.0784499999995,3225.0784499999995,4617.911235991666,0,10.086498883333332,0,0,0,0,0,0,234469.31703,1.337115846843043,0,0,0,0,0,.2886751345948128,0,0,383.2427429188973,47.38061195350503,0,0,953.0859866399123,953.0859866399123,279.3103070659847,0,34.94065707284016,0,0,0,0,0,0,0
189,,,,,60.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57885.50674500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
